,galactic year,galaxy_cod,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII)
851,994009.0,180,0.27820403385819453,0.29022369665675596,0.040044758967049406,0.22463111205565414,0.15588669730074875,0.185084391798566,0.09708908058170355,0.1336004063368388,0.7341703960990352,0.1812992876764561,0.3787751512392692,0.37113087329261685,0.09298474780125732,0.3192851731375512,0.7357477017771252,0.7000600411915716,0.19283235289514855,0.11416011305189944,0.12321726511816489,0.3180084598509958,0.29424708990011883,0.10792616506070818,0.8540616213792104,0.9333105537075639,0.04911734526748024,0.7802124411672988,0.17107190039923204,0.6887991187398939,0.7176793478496712,0.6274424713134472,0.2920407504460163,0.7359405312957037,0.6597899820947593,0.19298628188374445,0.5886228668772482,0.10120473361885973,0.1908913836156545,0.5617409384964605,0.4907724126631765,0.6903265971333141,0.557745378208228,0.13284809064906256,0.066784096145318,0.05410567914559142,0.13793104172801662,0.2775322569437062,0.14707005595673578,0.17450118011652727,0.07925285163343965,0.087808921804708,0.06818245692870306,0.36769191044793104,0.7883691091255907,0.10947736985815126,0.2152459122536552,0.05540568270129498,0.1741245759708141,0.19779953584581822,0.13022173367684609,0.3206686678611206,0.058794638045379655,0.11921242915022834,0.06710090147728076,0.11433354431902742,0.14423456935800383,0.13174126352766535,0.0685781456914647,0.21134105264764225,0.08078281293356948,0.1372345909305368,0.5346355969392924,0.6251809398787778,0.6841509771180441,0.7241375231559264,0.16797945326633545,0.9029101736993814,0.829841194357554
959,995006.0,180,0.36985319307469644,0.3181001099763424,0.1306091496678463,0.3246360002959468,0.06189458724842127,0.16880023823036985,0.09142643688685644,0.10537436977238686,0.6385569934069207,0.12018148995487365,0.4761358417860251,0.41307264429278284,0.0946383479520974,0.2385770296903772,0.7547478916365701,0.7927327062755591,0.2728829909563818,0.14800841254171368,0.10825602886517971,0.3786388838368003,0.266114656630473,0.061622913352982714,0.8418313831600138,0.9283348498488053,0.06211745508340108,0.820071486390101,0.13932064816714151,0.6902663754108519,0.549313315015993,0.606675258091467,0.28517876510825896,0.7061875176433439,0.6526360137995622,0.11096172374337561,0.6603197623394809,0.09607991961382442,0.051623823402840247,0.6256223229747911,0.4458384001608893,0.6375237716575852,0.5187664540716213,0.12001725423277199,0.07286147915226661,0.05542611511368252,0.1569172069458626,0.3559176813458848,0.16213440408638793,0.1596521725365426,0.18320925650342748,0.19159936738604266,0.06522109669399821,0.42094252733608795,0.8628847562659634,0.1219316018740035,0.20277863064710722,0.07121341879978083,0.21771037599316417,0.16833494770827506,0.09874951166779392,0.3695400388219229,0.06615978465892351,0.178802556253739,0.06969698796722494,0.14222890329936755,0.14201769906626982,0.13786265581257418,0.09439000555189381,0.21456380709803513,0.07762225960885585,0.15023837249490893,0.5467719777486095,0.6314250800712241,0.7090133288943327,0.5868188700494472,0.19991226366742817,0.9032573268098629,0.8042555956637366
1082,996004.0,180,0.3450689465789003,0.4058106515461005,0.14797297326676823,0.22915908524852033,0.1444845420942078,0.11620153019009868,0.13266520138676244,0.20713143054211786,0.7337023681235091,0.18707033414111862,0.46055976214296734,0.38833807896386574,0.09529726695507779,0.3358146007123892,0.6955606983675402,0.6769139117921235,0.19895619116800534,0.12619768787593433,0.11771697375062207,0.31827482303419385,0.3025557428028396,0.09818387975144383,0.8515885746742102,0.9012614416472573,0.05714335888492483,0.8011181576776298,0.18387605666075402,0.7022862467056816,0.6844688837323254,0.6069225266161027,0.29468535615107583,0.7233492418686716,0.6771126557712872,0.19346173680858403,0.6089538089727471,0.09947598667881685,0.17164626179773168,0.5577789191689231,0.48618866666943816,0.6435830572543715,0.5167357748655661,0.1214858747110581,0.06844036146795662,0.054533971245365576,0.1492513296706317,0.2918487929077074,0.14704639255701657,0.1595960095401452,0.0931037343048624,0.12510565786314842,0.1008696327086156,0.35470096353139624,0.8090575968143447,0.09424859387631557,0.2005578613449437,0.08703701060069058,0.18891748243340167,0.1809216238814102,0.1342742280469542,0.3167314202544689,0.0613796218629068,0.1327926824059542,0.06966023195518889,0.16385309512201118,0.13979860517661624,0.14399018806426067,0.1202277549084414,0.2177897940907365,0.09707013502752115,0.1533957563045112,0.5462686151678451,0.6564776331482598,0.7112203291583707,0.7063946687153271,0.18212538361773234,0.9036048281150271,0.8305130664990567
1283,997002.0,180,0.358627007775077,0.4577678546355264,0.14262947028008288,0.30350143950410413,0.17585142884779312,0.16954684214269725,0.20381169631326387,0.1805799636284159,0.7144780279967526,0.2122620934411792,0.41947330108973446,0.3970591447571721,0.0968291296356274,0.3447601528337696,0.6725930759344294,0.6599033673694823,0.19488611910843945,0.12936530611282127,0.11659434078000275,0.3127189636388694,0.30879119029666935,0.09479663846364339,0.8520617220787247,0.8842282452920962,0.06014282171896124,0.8080388389244639,0.1953027190961123,0.7086669124363221,0.6766787961295861,0.5977392510729054,0.29636498318865745,0.7184571447672754,0.6875969104408597,0.19879664206844927,0.6126945720823072,0.09880262418282104,0.17702091968266642,0.5509891587532154,0.4864087740505134,0.6276218619806357,0.5049124836161525,0.11515376858629978,0.06982871448439931,0.05472198213839086,0.1547482518044916,0.2958208132768717,0.1463220309286659,0.14964253752657974,0.09231159617262108,0.14263477245343026,0.11886703391538234,0.3443447806168649,0.8140103300488102,0.08453336573724712,0.19394411651394794,0.10286060225280913,0.19309313437239073,0.17508158010827124,0.1412423187407308,0.31089405628331335,0.0621577861290028,0.13847223893503458,0.07092813165924672,0.18861705267815765,0.13757951130827806,0.1501177202583257,0.14606550426374554,0.2210157810504656,0.104217764426906,0.1607755769401331,0.5525691560321953,0.6731594296116974,0.7231316067990292,0.7037270945784249,0.18782701182956618,0.903952329421579,0.8285006910878258
1620,998001.0,180,0.3656236911948944,0.4041789586491192,0.11176059548946217,0.3414869604006876,0.09906613728493562,0.2185553937011042,0.19421817018149956,0.088620357773108,0.8146327455920057,0.2555977578192774,0.33716750729881717,0.4026620359449309,0.09885061722410926,0.35274711758974675,0.6536187471970685,0.6446495785180861,0.19276285733201853,0.13232559941242084,0.11698509398577794,0.3045462963077501,0.31444704907883114,0.09044083229882727,0.8525889119661445,0.8668781845174465,0.06298531598399748,0.8133577550536035,0.20903149835928225,0.7137122326031999,0.6594456053484343,0.5887707544037717,0.2977686833274469,0.713322338186769,0.698657605218381,0.19838232467147265,0.6143597983479774,0.09640153394049178,0.18095461163381144,0.5438676484926082,0.4860459317581871,0.6222592606043875,0.5023263302827061,0.10862236839559536,0.07218046713512793,0.05490597827626126,0.16258227370230305,0.3151310675054244,0.14579094891351008,0.1337290123835082,0.08942389568359888,0.16134170332667352,0.13723484172459166,0.3333175354701652,0.8189817966095561,0.07342582133679088,0.18809840267053257,0.11870004919205712,0.19658976389089933,0.17087126314451062,0.15137479443549662,0.3050577132832992,0.06263870830663465,0.14483162645456638,0.07218912180160486,0.2134093839911202,0.1353581939011148,0.15625139225835305,0.1719291429920844,0.22424500046046125,0.11107870318713786,0.16744991835511858,0.5590073833745057,0.6905152452344261,0.7333342478198599,0.7005664465263033,0.19374122854083087,0.9043001789236571,0.8257962708511597
1722,999000.0,180,0.42491802876072216,0.33080699152437815,0.12773818578401702,0.27444439279084615,0.20795420752737845,0.16681841807464062,0.26791912891568564,0.12087413018777321,0.7064797441113878,0.2628495993774713,0.3863186865574715,0.4088658680103592,0.10053827083618039,0.3644491263879086,0.6353089716118099,0.6328278799233189,0.19491330691349235,0.13731787310778643,0.11575916639183514,0.3006838222733328,0.3188431905137934,0.08522266374887177,0.8502164591353294,0.8502594741323612,0.06652377519985464,0.8212992812641673,0.2190559149846063,0.7193250647729084,0.6390834724790686,0.5789852102678044,0.2990321642036451,0.7072644331356743,0.708442961524506,0.19625753425864612,0.6205574483043961,0.09454310250184794,0.17607328989743354,0.5400827988908783,0.48405936126497195,0.6083450930693246,0.49232735894381996,0.10376573649020848,0.07399522804721992,0.055109394096827496,0.16978786980421212,0.32704768194552614,0.1457162784312489,0.12145164506156192,0.09215385040753343,0.17797401489778863,0.1544222955270378,0.3250351111623253,0.8277040287007118,0.06397405375818366,0.18149590581978448,0.13453949607762894,0.20239717606455,0.16461818813503815,0.15762847527445967,0.3018609494779789,0.06351961198897138,0.15071460387760638,0.07345990829595972,0.23820677619695374,0.13313687650142692,0.16238506423759613,0.19779278181258775,0.22747421985646898,0.12051093463034679,0.17484215312182094,0.5640980403941,0.7070641732380629,0.7452177589864082,0.6932365637034641,0.20115273635124442,0.904648028426932,0.8291297932149234
1877,1000000.0,180,0.3777452480914491,0.33995382877685815,0.11295881383279434,0.12182302985155224,0.17369494258825224,0.1749358715235473,0.27094012623762226,0.1441977422491106,0.7820065245717226,0.32434596843648605,0.17018003775751442,0.40124768767787855,0.11321503432896711,0.44673231647607814,0.6447695522006476,0.6413693022289509,0.18253431399419784,0.12624638318278686,0.13889455325969502,0.1917011239495217,0.3243463806592339,0.06352100075640836,0.8225524207453588,0.8234192821512852,0.06533090124832808,0.7771623907307311,0.2840642815374409,0.6896217238655479,0.5653180786763796,0.5769719161072225,0.2867513163117981,0.701146583916967,0.7311312728567155,0.16264419783881562,0.5643427556938022,0.07151251602044392,0.19102571920640815,0.5063487987864195,0.48228239177002913,0.7517607895400886,0.7015175246341482,0.11786718004370882,0.10416849242722057,0.05476296666045662,0.2005069326384491,0.30707992184280436,0.14721514304651687,0.018166227784861256,0.0,0.14702959602183918,0.18539066216432387,0.2719297650121261,0.8085476071434275,0.0,0.18663692173220403,0.1503947941621948,0.18312644415762278,0.21767151781064895,0.24483332501848382,0.28513232845174796,0.05169055277393306,0.13504082371684265,0.0720217863790816,0.2635392215660805,0.13091333613275846,0.16852487444356903,0.2236823031659991,0.23070667088335342,0.16003346909173313,0.1706369375424045,0.5536824788547275,0.7496685761258153,0.7314974610895163,0.7173437152349671,0.21537823691168984,0.9049962260337163,0.9006695642368998
101,990025.0,143,0.7384054176921259,0.7898289906808639,0.17037414967491496,0.6317401114674781,0.4241010371459632,0.498599078453672,0.6206160702056724,0.457945717698095,0.38081091847578324,0.8167760965999764,0.4315154193830608,0.40728129295658616,0.10433855858005216,0.6924137767242906,0.22415453098637933,0.22493403196460507,0.27689180260990653,0.1292342840849389,0.15246169690682285,0.6345753189561488,0.7030397112021238,0.1299849544279174,0.6097491310477434,0.38081115648919633,0.06566295124905987,0.5610838542518302,0.25910748910325054,0.49550519165220486,0.3810536172705849,0.2723628850625081,0.5273203011239307,0.7600343256102641,0.539679798398482,0.36054745686947803,0.5378343693462337,0.09676305245945693,0.20865297852375386,0.23727206826934058,0.360966276899994,0.5011186259811705,0.4549489922639543,0.1827386113609205,0.07249697399806725,0.058867720126254026,0.15635019098930425,0.14413032889891753,0.1269585298057966,0.4858880206352205,0.36955595050582973,0.47090356894796104,0.43201033826146107,0.08672545767949791,0.24245689988309924,0.19115590136112637,0.25455823289068186,0.7942440127215986,0.22883677764560856,0.33463805348814896,0.400163448087828,0.29386211110822436,0.03203922087318536,0.37722692483346637,0.10350060943535266,0.6565728447261232,0.022066227709891528,-0.24237054825868398,-0.008102450107632109,0.08358042258069887,0.5987440369143275,0.4854857225584208,0.6912328916311701,0.47281673853894723,0.2818052697397544,0.6225317083056899,0.12143250443721089,0.9169578463095209,0.7088055623187248
273,991020.0,143,0.7388495240543687,0.6701279366174969,0.23908247838728497,0.5958268831038722,0.4816338077077231,0.41859278749180695,0.5236019927667053,0.3776834792740058,0.30780499083379936,0.7570218191091453,0.446150724736027,0.401652591078682,0.09502106327099025,0.7206120155601812,0.22546166586626804,0.2486843883054064,0.28199776751640737,0.11459210497018835,0.13263535046383623,0.6387034262429196,0.6886072263805989,0.11206389608299272,0.6141116152036901,0.3961609461584983,0.061288682372134494,0.5447707175210615,0.24177026178207045,0.4758673456155785,0.3900410128431764,0.2890281198915474,0.5190584844494772,0.7301622198261868,0.576726141882414,0.36152378169794464,0.5494618284163127,0.09520125485797028,0.20067062226724072,0.22712884939435757,0.33932044552355656,0.43607559901107606,0.4023950471991995,0.19732659070649383,0.07238672318713871,0.06135979809313016,0.1473324191421792,0.167617525264955,0.12927496147268025,0.43631237314818994,0.34395278407362184,0.47463028132954577,0.4216393223643111,0.08365240702377186,0.25798543654925155,0.1971640789748541,0.26534045631077746,0.7817304083600327,0.22159507521776534,0.3577835168857324,0.3848623759674714,0.29171950334012386,0.033870331157326294,0.38139972430654945,0.10405417348342838,0.6504841280974674,0.028805608496273116,-0.20467513519707126,0.016043237670572807,0.09327950626008885,0.5869543949988056,0.49791702168043184,0.7056919174009408,0.45980509796561186,0.28941883806094104,0.6376268160637322,0.11512921885292803,0.9183408628243525,0.7029741583459046
466,992016.0,143,0.8119114147502682,0.6948714780088282,0.2090598455125076,0.5794417946133207,0.4263215279489894,0.32031741170791184,0.5399850030097979,0.46593084743339885,0.418233972889644,0.7352121185247471,0.46080181733223213,0.4033978271486218,0.09498758125397222,0.7395260576066036,0.21683852100330547,0.2540000973181966,0.2765771645842907,0.10753540044947507,0.11888280158991638,0.6417315941598094,0.6949194884612542,0.10011280404298617,0.6092270958973298,0.4021670489574707,0.0649016220245494,0.505747652943997,0.24939074927623395,0.46376837019850825,0.39124146893103706,0.2969183513657221,0.5424755454285908,0.7131826446211413,0.5451254494325277,0.36420409053363834,0.519991593987366,0.10179090813426361,0.18872509498639323,0.2284858917606019,0.33076088719213015,0.405227586694636,0.3659467978845825,0.20739648093110308,0.07129799190451504,0.061484976382458895,0.14833504574181688,0.2115764590952871,0.13163138735836155,0.42755582731073516,0.34724233704031704,0.4916502718664013,0.423914750867616,0.08318573373175031,0.27570469930276964,0.20317854617074982,0.27674693820351176,0.7716590037344848,0.21443232177307903,0.34233477869688356,0.3790456986589954,0.2970186188877322,0.03632324090827721,0.37649859397366114,0.10461494171693375,0.6477421612256578,0.03555176247297265,-0.166941837522387,0.0402131925061191,0.10298833767454951,0.5751552971944509,0.5094440800006144,0.718935633845371,0.4488882347270282,0.2956828371542901,0.6462667242179174,0.11880585456189763,0.9195482302156542,0.6993307322431637
680,993012.0,143,0.7128865428018073,0.7524325855391236,0.25599448759151255,0.5767279256369275,0.41026704220043253,0.4782898246650909,0.44599003876411675,0.46514286320004333,0.43837932513342803,0.7549054217806073,0.4754521799515601,0.39917320471469786,0.09856656087329085,0.7323455543642807,0.21086978682896174,0.2523439291168401,0.2739996373941995,0.1073936998657743,0.1202272091532759,0.6602042612145507,0.7049752235439328,0.10067744546014534,0.5999537995265847,0.4020670024387063,0.0650411188979759,0.4823701267161127,0.2502481196587105,0.45943923675951837,0.4143197180736209,0.3128154627448456,0.559287347936472,0.7251987696991404,0.5359777777750434,0.3772941007861501,0.5109247349136155,0.10689013840243833,0.20319199801724652,0.22628204006868047,0.3258703945789252,0.3736278686829664,0.3494807231778907,0.20935738110409474,0.07226479910693481,0.06130432939532088,0.15496885125864157,0.22368231230012725,0.12663200013042253,0.4332344508501731,0.360421429253142,0.48222145398242233,0.4151555734734842,0.09027223437423171,0.27120574057211755,0.20913429950925444,0.2672635644839771,0.7787504685915254,0.21944565920901082,0.35899845609779013,0.38475050588377613,0.2905022467630314,0.03877286801391966,0.3951514437008963,0.10524330553736261,0.6306765328650776,0.042297916526318424,-0.12920853939723997,0.06438314775079945,0.11269716918080519,0.5669675645188175,0.5122913466454113,0.7234011509722418,0.45201806914024356,0.31075424413098673,0.654372914590617,0.11440353017193719,0.9162150513451508,0.6760348181487981
775,994009.0,143,0.7279224342659232,0.6973780386268523,0.21775546975108953,0.549820183523956,0.41023972499814293,0.4942902691164934,0.5695624128696262,0.5000948820005853,0.3029634825071652,0.7885059178560696,0.4901167761526448,0.39948133254277296,0.1032613891404992,0.7268064905704401,0.2013308306658672,0.2419708806945069,0.2683339420156079,0.10935683918853445,0.11885196445353685,0.673591944459476,0.7181300765384986,0.1108152011494341,0.5862859518846495,0.40171962070617595,0.06435304135332512,0.4853443130381514,0.22268623565734202,0.45093038147019726,0.4242555600007556,0.32450209859092993,0.568220699391798,0.7323272919128658,0.5395111068609402,0.387878226159482,0.5129947372437638,0.11022661232417841,0.21404631230974847,0.22749891570442105,0.32296709199508644,0.3611980631678513,0.34108076222436523,0.21117063809434722,0.07245387156412963,0.06080921902978195,0.16209806125464965,0.2403688181599115,0.12400090130140395,0.44500830242578515,0.37805072051735955,0.4888353207720222,0.41790439346692754,0.09756956421007512,0.27575860193254087,0.21511190615945974,0.2631434484025503,0.7816105934781399,0.22111338609520303,0.3584849896243736,0.3892093621595456,0.2924186899678425,0.04124635973034696,0.4002478995431069,0.10585310176280449,0.6257293816720182,0.0490508438099333,-0.09143735653616858,0.08857736997369159,0.12241574849132952,0.5578163502289826,0.517257464122153,0.7300776143017149,0.45159484124533744,0.32304966549224545,0.6583684604410944,0.11439672431239392,0.9144057547236397,0.6593058897432069
